FileName,Title,Subject,Description,Creator,Source,Publisher,Date,Contributor,Rights,Relation,Format,Language,Type,Identifier,Coverage,Transcription,Text,Original Format
http://nazitunnels.org/ushmm-images/1943.12.14-43-1_Brandt_Kammler.png,Letter to Brandt from Kammler,,"Speer visited Mittelwerk on December 10, 1943. Speer recognized Waffen-SS as unique organization with special powers.",Kammler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,14/12/1943,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1943.12.14-43-1_Brandt_Kammler,,"Lieber Kamrad Dr. Brandt.
Reichsminister Speer, Dipl. Ing. Saur und der weitere Stab haben am 10. d.M. Mittelwerk besichtigt. Reichsminister Speer hat leistungen Waffen-SS als einmalige leistung besonders anerkannt. Mit fertigung ist planmaessig am 1.12.1943 begonnen worden. Ich Bitte, Reichsfuehrer-SS entsprechenden vortrag zu halten.Gez. (Dr. Ing. Kammler) SS-Brigadefuehrer und Generalmajor der Waffen-SS","Lieber Kamrad Dr. Brandt.
Reichsminister Speer, Dipl. Ing. Saur und der weitere Stab haben am 10. d.M. Mittelwerk besichtigt. Reichsminister Speer hat leistungen Waffen-SS als einmalige leistung besonders anerkannt. Mit fertigung ist planmaessig am 1.12.1943 begonnen worden. Ich Bitte, Reichsfuehrer-SS entsprechenden vortrag zu halten.Gez. (Dr. Ing. Kammler) SS-Brigadefuehrer und Generalmajor der Waffen-SS",Paper
http://nazitunnels.org/ushmm-images/1943.12.xx-29_Jordan_From-Unsigned.png,Letter to Jordan from From,,"Quedlinburg, Jordan to speak with Bartels to plan his upcoming visit",Creator Unkown,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,12/1943,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1943.12.xx-29_Jordan_From-Unsigned,,,,Paper
http://nazitunnels.org/ushmm-images/1943.12.xx-29_Jordan_From.png,Letter to Jordan from From,,Duplicate,Creator Unkown,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,12/1943,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1943.12.xx-29_Jordan_From,,,,Paper
http://nazitunnels.org/ushmm-images/1944.01.05-29-1_Himmler_Selig.png,Letter to Himmler from Selig,,Selig reminding Himmler about previous contact and decisions about Quedlinburg,Selig,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,05/01/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.01.05-29-1_Himmler_Selig,,,,Paper
http://nazitunnels.org/ushmm-images/1944.01.19-1359-1_Himmler_Pohl.png,Letter to Himmler from Pohl,,"Pohl updating Himmler about the production of Me 109 at Flossenbuerg. Produce almost all of the airplane, except for motor and tail. Uses 1,500 prisoners working two shifts of 11 hours each. Started on Feb. 5, 1943 with 200 prisoners",Pohl,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,19/01/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.01.19-1359-1_Himmler_Pohl,,"Am 12.1.1943 begannen die Verhandlungen ueber die Verlagerung von Fertigungen Me 109 in das Granitwerk Flossenbuerg der DESt (Deutsche Erd- und Steinwerke GmbH). Die Voraussetzungen hiefuer waren guenstig, da alle Baulichkeiten und ein Teil der maschinellen Anlagen (Schmiede, Schlosserei, Pressluft, elektrische Anlagen) vorhanden waren. 

Am 5.2.1943 lief mit einem Einsatz von 200 Haeftlingen die erste Produktion - Fertigung von Nasenkaesten und Kuehlerverkleidungen - an.

Heute werden alle Teile des Jaegers Me 109 - mit Ausnahme des Motors und des Leitwerkes -, teilweise am laufenden Band, in Flossenbuerg hergestellt.

Nachstehende Zahlen vermitteln den heutigen Stad der Produktion:

Arbeitseinsatz: 1.500 Haeftlinge in Tag- und teilweise Nachtschicht von zweimal 11 Stunden

...

Umsatz: ca. RM 350.000  -- monatlich

Durch diese Verlagerung der Fertigung Me 109 G war es Messerschmitt möglich, in ihren eigenen Werken die Produktion einer verbesserten Type anlaufen zu lassen.

Die Produktion in Flossenbuerg wird nach Fertigstellung weiterer betriebsstaetten noch gesteigert.","Am 12.1.1943 begannen die Verhandlungen ueber die Verlagerung von Fertigungen Me 109 in das Granitwerk Flossenbuerg der DESt (Deutsche Erd- und Steinwerke GmbH). Die Voraussetzungen hiefuer waren guenstig, da alle Baulichkeiten und ein Teil der maschinellen Anlagen (Schmiede, Schlosserei, Pressluft, elektrische Anlagen) vorhanden waren. 

Am 5.2.1943 lief mit einem Einsatz von 200 Haeftlingen die erste Produktion - Fertigung von Nasenkaesten und Kuehlerverkleidungen - an.

Heute werden alle Teile des Jaegers Me 109 - mit Ausnahme des Motors und des Leitwerkes -, teilweise am laufenden Band, in Flossenbuerg hergestellt.

Nachstehende Zahlen vermitteln den heutigen Stad der Produktion:

Arbeitseinsatz: 1.500 Haeftlinge in Tag- und teilweise Nachtschicht von zweimal 11 Stunden

...

Umsatz: ca. RM 350.000  -- monatlich

Durch diese Verlagerung der Fertigung Me 109 G war es Messerschmitt möglich, in ihren eigenen Werken die Produktion einer verbesserten Type anlaufen zu lassen.

Die Produktion in Flossenbuerg wird nach Fertigstellung weiterer betriebsstaetten noch gesteigert.",Paper
http://nazitunnels.org/ushmm-images/1944.01.19-1359-2_Himmler_Pohl.png,Letter to Himmler from Pohl,,"Pohl updating Himmler about the production of Me 109 at Flossenbuerg. Produce almost all of the airplane, except for motor and tail. Uses 1,500 prisoners working two shifts of 11 hours each. Started on Feb. 5, 1943 with 200 prisoners. Page 2",Pohl,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,19/01/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.01.19-1359-2_Himmler_Pohl,,,,Paper
http://nazitunnels.org/ushmm-images/1944.01.28-2134-1_Brandt_Kammler.png,Letter to Brandt from Kammler,Fotos von Bauvorhaben Schlier (Pruefanlage),Telegram from Kammler to Brandt about photos available from the project at Schlier.,Kammler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,28/01/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.01.28-2134-1_Brandt_Kammler,,,,Paper
http://nazitunnels.org/ushmm-images/1944.01.28-2134-2_Brandt_Kammler.png,Letter to Brandt from Kammler,Fotos von Bauvorhaben Schlier (Pruefanlage),Telegram from Kammler to Brandt about photos available from the project at Schlier. Page 2,Kammler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,28/01/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.01.28-2134-2_Brandt_Kammler,,,,Paper
http://nazitunnels.org/ushmm-images/1944.02.02-38-1_Pohl_Brandt.png,Letter to Pohl from Brandt,Fertigung des Jaegers Me 109 G,Brandt requesting a diagram of ,Brandt,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,02/02/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.02.02-38-1_Pohl_Brandt,,"Obergruppenfuehrer

Der Reichsfuehrer-SS hat Ihren Brief vom 19.1.44 erhalten. Er bittet noch um uebersendung einer Skizze, aus der die Lage der noch zu errichtenden Fabrikationsstaetten ersichtlich ist. Er nimmt an, daß hierfuer an anderes Seitental genommen wird.

Heil Hitler!

SS-Obersturmbannfuehrer","Obergruppenfuehrer

Der Reichsfuehrer-SS hat Ihren Brief vom 19.1.44 erhalten. Er bittet noch um uebersendung einer Skizze, aus der die Lage der noch zu errichtenden Fabrikationsstaetten ersichtlich ist. Er nimmt an, daß hierfuer an anderes Seitental genommen wird.

Heil Hitler!

SS-Obersturmbannfuehrer",Paper
http://nazitunnels.org/ushmm-images/1944.02.02-43-1_Kammler_Bischoff.png,Letter to Kammler from Bischoff,Schwerste Gefaehrdung der Geheimhaltungsbestimmung infolge nicht lagermaessiger Unterbringung deutscher Fuehrungskraefte im MW.,Secret and top secret documents found in unlocked suitcase and drawers of Engineer Fritz Schweinberger.,Bischoff,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,02/02/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.02.02-43-1_Kammler_Bischoff,,,,Paper
http://nazitunnels.org/ushmm-images/1944.02.02-43-2_Kammler_Bischoff.png,Letter to Kammler from Bischoff,,Secret and top secret documents found in unlocked suitcase and drawers of Engineer Fritz Schweinberger. Dissertation including this incident: http://drum.lib.umd.edu/bitstream/1903/2861/1/umi-umd-2357.pdf,Bischoff,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,02/02/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.02.02-43-2_Kammler_Bischoff,,,,Paper
http://nazitunnels.org/ushmm-images/1944.02.02-3815-1_Kammler_Brandt.png,Letter to Kammler from Brandt,Fotos von Bauvorhaben Schlier (Pruefanlage),"Brandt telling Kammler to wait and show the pictures to Eingruber next time goes to see him. Then Brandt tells Kammler to give a little more effort to be amiable and kind to everyone around him, so that the efforts of the past 23 hours and 55 minutes are not ruined in the last 5 minutes. (Could be some sort of secret code? Or else Kammler really just getting a lesson in being nice/productive.) See item 1944.01.28-2134-1+Brandt_Kammler for Kammler's original telegram.",Brandt,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,02/02/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.02.02-3815-1_Kammler_Brandt,,"Lieber Gruppenfuehrer!

In Beantwortung Ihres Fernschreibens teile ich Ihnen folgendes mit:

Der Reichsfuehrer-SS schlaegt vor, daß Sie die Fotos nicht herunterschicken, sondern Gauleiter Eigruber schreiben, Sie wuerden in der naechsten Zeit einmal persönlich kommen. Bei dieser Gelegenheit könnten Sie ihm Bilder zeigen.

Insgesamt bittet Sie der Reichsfuehrer-SS, nachdem bewiesen ist, daß Sie mit Druck etwas auf die Beine stellen können, nunmehr ueberaus liebenswuerdig nach allen Seiten zu sein, und zwar durchgehend saemtliche 24 Stunden eines Tages, nich etwa, daß in den letzten 5 Minuten ein vielleicht unfreundliches Wort die liebenswuerdigen Bemuehungen in den vorherigen 23 Stunden und 55 Minuten zunichte macht.","Lieber Gruppenfuehrer!

In Beantwortung Ihres Fernschreibens teile ich Ihnen folgendes mit:

Der Reichsfuehrer-SS schlaegt vor, daß Sie die Fotos nicht herunterschicken, sondern Gauleiter Eigruber schreiben, Sie wuerden in der naechsten Zeit einmal persönlich kommen. Bei dieser Gelegenheit könnten Sie ihm Bilder zeigen.

Insgesamt bittet Sie der Reichsfuehrer-SS, nachdem bewiesen ist, daß Sie mit Druck etwas auf die Beine stellen können, nunmehr ueberaus liebenswuerdig nach allen Seiten zu sein, und zwar durchgehend saemtliche 24 Stunden eines Tages, nich etwa, daß in den letzten 5 Minuten ein vielleicht unfreundliches Wort die liebenswuerdigen Bemuehungen in den vorherigen 23 Stunden und 55 Minuten zunichte macht.",Paper
http://nazitunnels.org/ushmm-images/1944.02.02-3815-2_Kammler_Brandt.png,Letter to Kammler from Brandt,Fotos von Bauvorhaben Schlier (Pruefanlage),"Brandt telling Kammler to wait and show the pictures to Eingruber next time goes to see him. Then Brandt tells Kammler to give a little more effort to be amiable and kind to everyone around him, so that the efforts of the past 23 hours and 55 minutes are not ruined in the last 5 minutes. (Could be some sort of secret code? Or else Kammler really just getting a lesson in being nice/productive.) See item 1944.01.28-2134-1+Brandt_Kammler for Kammler's original telegram.",Brandt,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,02/02/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.02.02-3815-2_Kammler_Brandt,,"Lieber Gruppenfuehrer!

In Beantwortung Ihres Fernschreibens teile ich Ihnen folgendes mit:

Der Reichsfuehrer-SS schlaegt vor, daß Sie die Fotos nicht herunterschicken, sondern Gauleiter Eigruber schreiben, Sie wuerden in der naechsten Zeit einmal persönlich kommen. Bei dieser Gelegenheit könnten Sie ihm Bilder zeigen.

Insgesamt bittet Sie der Reichsfuehrer-SS, nachdem bewiesen ist, daß Sie mit Druck etwas auf die Beine stellen können, nunmehr ueberaus liebenswuerdig nach allen Seiten zu sein, und zwar durchgehend saemtliche 24 Stunden eines Tages, nich etwa, daß in den letzten 5 Minuten ein vielleicht unfreundliches Wort die liebenswuerdigen Bemuehungen in den vorherigen 23 Stunden und 55 Minuten zunichte macht.","Lieber Gruppenfuehrer!

In Beantwortung Ihres Fernschreibens teile ich Ihnen folgendes mit:

Der Reichsfuehrer-SS schlaegt vor, daß Sie die Fotos nicht herunterschicken, sondern Gauleiter Eigruber schreiben, Sie wuerden in der naechsten Zeit einmal persönlich kommen. Bei dieser Gelegenheit könnten Sie ihm Bilder zeigen.

Insgesamt bittet Sie der Reichsfuehrer-SS, nachdem bewiesen ist, daß Sie mit Druck etwas auf die Beine stellen können, nunmehr ueberaus liebenswuerdig nach allen Seiten zu sein, und zwar durchgehend saemtliche 24 Stunden eines Tages, nich etwa, daß in den letzten 5 Minuten ein vielleicht unfreundliches Wort die liebenswuerdigen Bemuehungen in den vorherigen 23 Stunden und 55 Minuten zunichte macht.",Paper
http://nazitunnels.org/ushmm-images/1944.02.03-230-1_Himmler_Pohl.png,Letter to Himmler from Pohl,,"Work on the Heckleitwerkes Me 109, which has been done in Butschowitz and Prag, is now being done by Messerschmit Akt.Ges. ",Pohl,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,03/02/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.02.03-230-1_Himmler_Pohl,,,,Paper
http://nazitunnels.org/ushmm-images/1944.02.03-230-2_Himmler_Pohl.png,Letter to Himmler from Pohl,,"Work on the Heckleitwerkes Me 109, which has been done in Butschowitz and Prag, is now being done by Messerschmit Akt.Ges. ",Pohl,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,03/02/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.02.03-230-2_Himmler_Pohl,,,,Paper
http://nazitunnels.org/ushmm-images/1944.02.05-252-1_Brandt_Kammler.png,Letter to Brandt from Kammler,,"Kammler letting Brandt know about a report from Bischoff about problems at A4, Mittelwerk. They need more German laborers.",Kammler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,05/02/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.02.05-252-1_Brandt_Kammler,,,,Paper
http://nazitunnels.org/ushmm-images/1944.02.18--1_Pohl_Himmler-English.png,Letter to Pohl from Himmler,Himmler sending Pohl a telegram asking about progress of airplane production and moving factories underground because Goering wants to know.,English,Himmler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,18/02/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,English,,1944.02.18--1_Pohl_Himmler-English,,"To: SS Obergruppenfuehrer Pohl
From: Himmler
On: 2/18/44

Enclosed find telegram which I received today from Reichsmarshall Goering, and my answer. Request report on how much progress has been made in our participation in aircraft production and removal of factories underground.

Signed Himmler","To: SS Obergruppenfuehrer Pohl
From: Himmler
On: 2/18/44

Enclosed find telegram which I received today from Reichsmarshall Goering, and my answer. Request report on how much progress has been made in our participation in aircraft production and removal of factories underground.

Signed Himmler",Paper
http://nazitunnels.org/ushmm-images/1944.02.18--1_Pohl_Himmler.png,Letter to Pohl from Himmler,,Himmler sending Pohl a telegram asking about progress of airplane production and moving factories underground because Goering wants to know.,Himmler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,18/02/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.02.18--1_Pohl_Himmler,,,,Paper
http://nazitunnels.org/ushmm-images/1944.02.18-391-1_Reichsmarschall_Himmler.png,Letter to Goering from Himmler,,Himmler letting Goering know he received the telegram and that they will put all possible effort into moving factories underground and production of aircraft.,Himmler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,18/02/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.02.18-391-1_Reichsmarschall_Himmler,,,,Paper
http://nazitunnels.org/ushmm-images/1944.02.19-312-1_Brandt_Kammler.png,Letter to Brandt from Kammler,,Kammler sending the telegram from Goering to Brandt.,Kammler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,19/02/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.02.19-312-1_Brandt_Kammler,,,,Paper
http://nazitunnels.org/ushmm-images/1944.02.21--18_To_Pohl-Chart.png,Letter to To from Pohl,Haeftlingseinsatz fuer Zwecke der Luftfahrtindustrie,"Chart showing how many prisoners were planned on, actually used, hours worked, and what they worked on and where. Planned on using 90,785 prisoners. Actually used 35,839 for a total of 8,733,495 hours of work for January",Pohl,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,21/02/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.02.21--18_To_Pohl-Chart,,,,Paper
http://nazitunnels.org/ushmm-images/1944.02.21--19_To_Pohl-Chart.png,Letter to To from Pohl,Haeftlingseinsatz fuer Zwecke der Luftfahrtindustrie,"Chart showing how many prisoners were planned on, actually used, hours worked, and what they worked on and where. Planned on using 90,785 prisoners. Actually used 35,839 for a total of 8,733,495 hours of work for January",Pohl,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,21/02/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.02.21--19_To_Pohl-Chart,,,,Paper
http://nazitunnels.org/ushmm-images/1944.02.21--20_To_Pohl-Chart.png,Letter to To from Pohl,Haeftlingseinsatz fuer Zwecke der Luftfahrtindustrie,"Chart showing how many prisoners were planned on, actually used, hours worked, and what they worked on and where. Planned on using 90,785 prisoners. Actually used 35,839 for a total of 8,733,495 hours of work for January",Pohl,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,21/02/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.02.21--20_To_Pohl-Chart,,,,Paper
http://nazitunnels.org/ushmm-images/1944.02.21--21_To_Pohl-Chart.png,Letter to To from Pohl,Haeftlingseinsatz fuer Zwecke der Luftfahrtindustrie,"Chart showing how many prisoners were planned on, actually used, hours worked, and what they worked on and where. Planned on using 90,785 prisoners. Actually used 35,839 for a total of 8,733,495 hours of work for January",Pohl,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,21/02/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.02.21--21_To_Pohl-Chart,,,,Paper
http://nazitunnels.org/ushmm-images/1944.02.21--22_To_Pohl-Chart.png,Letter to To from Pohl,Haeftlingseinsatz fuer Zwecke der Luftfahrtindustrie,"Chart showing how many prisoners were planned on, actually used, hours worked, and what they worked on and where. Planned on using 90,785 prisoners. Actually used 35,839 for a total of 8,733,495 hours of work for January",Pohl,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,21/02/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.02.21--22_To_Pohl-Chart,,,,Paper
http://nazitunnels.org/ushmm-images/1944.02.22-38-1_Himmler_Pohl.png,Letter to Himmler from Pohl,Fertigung des Jaegers Me 109 G,"Updates to the report from January 19, 1944 (1944.01.19-1359-1+Himmler_Pohl.jpg) about the completion of the Me 109 G. 22 completed, with 2 more in the following month expected.",Pohl,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,22/02/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.02.22-38-1_Himmler_Pohl,,,,Paper
http://nazitunnels.org/ushmm-images/1944.02.22-38-2_Himmler_Pohl.png,Letter to Himmler from Pohl,,,Pohl,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,22/02/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.02.22-38-2_Himmler_Pohl,,,,Paper
http://nazitunnels.org/ushmm-images/1944.03.07-1885-1_Kammler_Brandt.png,Letter to Kammler from Brandt,,"Brandt acknowledging the report sent by Kammler on January 1, 1944. Kammler is to store the report in his files.",Brandt,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,07/03/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.03.07-1885-1_Kammler_Brandt,,,,Paper
http://nazitunnels.org/ushmm-images/1944.03.08-38-1_Pohl_Brandt.png,Letter to Pohl from Brandt,Vertigung des Jaegers Me 109 G. Bezug: Dort. v. 22.2.44,"Himmler wants Pohl to duplicate the success of February in March. In light of bombing damage and increased demand, Pohl should consider his request",Brandt,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,08/03/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.03.08-38-1_Pohl_Brandt,,"An SS-Obergruppenfuehrer Pohl
Berlin

Lieber Obergruppenfuehrer!
Der Reichsfuehrer-SS hat sich ueber Ihren Bericht vom 22.2.44 und ueber die Erhöhung der Tagesproduktion sehr gefreut. Er bittet Sie aber in Anbetracht der Verhaeltnisse doch zu ueberlegen, obe nicht eine Vervielfaeltigung dieser fuer im Monat Maerz von Ihnen angegebenen Zahl 24 möglich waere. Der Reichsfuehrer-SS bittet Sie angesichts der verschiedenen Ausfaelle infolge Bombenauswirkung einerseits und des gesteigerten Bedarfs andererseits um diese ueberlegung.

Heil Hitler!
SS-Obersturmbannfuehrer","An SS-Obergruppenfuehrer Pohl
Berlin

Lieber Obergruppenfuehrer!
Der Reichsfuehrer-SS hat sich ueber Ihren Bericht vom 22.2.44 und ueber die Erhöhung der Tagesproduktion sehr gefreut. Er bittet Sie aber in Anbetracht der Verhaeltnisse doch zu ueberlegen, obe nicht eine Vervielfaeltigung dieser fuer im Monat Maerz von Ihnen angegebenen Zahl 24 möglich waere. Der Reichsfuehrer-SS bittet Sie angesichts der verschiedenen Ausfaelle infolge Bombenauswirkung einerseits und des gesteigerten Bedarfs andererseits um diese ueberlegung.

Heil Hitler!
SS-Obersturmbannfuehrer",Paper
http://nazitunnels.org/ushmm-images/1944.03.08-1879-1_Pohl_Himmler-English.png,Letter to Pohl from Himmler,,"Contemporary English translation of letter from Himmler to Pohl about two options: supervise and control the labor force, or head of removal operations",Himmler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,08/03/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,English,,1944.03.08-1879-1_Pohl_Himmler-English,,"Telegram
To: Pohl
From: Himmler
Date: 3/8/44
Dear Pohl
Received your letter of 2/22. I am taking along the letter to the Reichsmarshall. Am visiting him tomorrow. Will nevertheless bring up the question of supervision and control of labor force versus appointment as responsible head in charge of removal operations. In my experience first is not sufficient.
Heil Hitler
Your signed Himmler","Telegram
To: Pohl
From: Himmler
Date: 3/8/44
Dear Pohl
Received your letter of 2/22. I am taking along the letter to the Reichsmarshall. Am visiting him tomorrow. Will nevertheless bring up the question of supervision and control of labor force versus appointment as responsible head in charge of removal operations. In my experience first is not sufficient.
Heil Hitler
Your signed Himmler",Paper
http://nazitunnels.org/ushmm-images/1944.03.08-1879-1_Pohl_Himmler.png,Letter to Pohl from Himmler,Brief v.22.2 Tgb.Nr. 88/44 geh. D II/1 Az. 14 geh. Rs.,"Letter from Himmler to Pohl about two options: supervise and control the labor force, or head of removal operations",Himmler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,08/03/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.03.08-1879-1_Pohl_Himmler,,,,Paper
